"Dist Code","Year","State Code","State Name","Dist Name","RICE PRODUCTION (1000 tons)","KHARIF SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM PRODUCTION (1000 tons)","SORGHUM PRODUCTION (1000 tons)","PEARL MILLET PRODUCTION (1000 tons)","MAIZE PRODUCTION (1000 tons)","CHICKPEA PRODUCTION (1000 tons)","PIGEONPEA PRODUCTION (1000 tons)","SOYABEAN PRODUCTION (1000 tons)","COTTON PRODUCTION (1000 tons)"
"601","2017","17","Assam","Cachar","410.15","0.0","0.0","0.0","0.0","0.25","0.03","0.16","0.0","0.01"
"602","2009","17","Assam","Darrang","468.72","0.0","0.0","0.0","0.0","1.35","0.14","0.54","0.0","0.0"
"602","2010","17","Assam","Darrang","670.09","0.0","0.0","0.0","0.0","1.67","0.14","0.63","0.0","0.0"
"602","2011","17","Assam","Darrang","625.31","0.0","0.0","0.0","0.0","2.25","0.13","0.64","0.0","0.0"
"602","2012","17","Assam","Darrang","690.2","0.0","0.0","0.0","0.0","3.15","0.1","0.76","0.0","0.01"
"602","2013","17","Assam","Darrang","632.91","0.0","0.0","0.0","0.0","16.33","0.25","1.18","0.0","0.0"
"602","2014","17","Assam","Darrang","719.26","0.0","0.0","0.0","0.0","23.25","0.34","0.99","0.0","0.0"
"602","2015","17","Assam","Darrang","727.47","0.0","0.0","0.0","0.0","38.14","0.23","1.08","0.0","0.0"
"602","2016","17","Assam","Darrang","682.28","0.0","0.0","0.0","0.0","38.66","0.22","0.95","0.0","0.0"
"602","2017","17","Assam","Darrang","705.38","0.0","0.0","0.0","0.0","43.69","0.22","0.92","0.0","0.0"
"603","2009","17","Assam","Dibrugarh","249.98","0.0","0.0","0.0","0.0","0.55","0.0","0.12","0.0","0.0"
"603","2010","17","Assam","Dibrugarh","291.54","0.0","0.0","0.0","0.0","0.59","0.0","0.14","0.0","0.0"
"603","2011","17","Assam","Dibrugarh","223.28","0.0","0.0","0.0","0.0","0.63","0.01","0.1","0.0","0.0"
"603","2012","17","Assam","Dibrugarh","256.98","0.0","0.0","0.0","0.0","0.69","0.0","0.11","0.0","0.0"
"603","2013","17","Assam","Dibrugarh","253.89","0.0","0.0","0.0","0.0","3.89","0.0","0.13","0.0","0.0"
"603","2014","17","Assam","Dibrugarh","234.63","0.0","0.0","0.0","0.0","2.98","0.01","0.13","0.0","0.0"
"603","2015","17","Assam","Dibrugarh","268.08","0.0","0.0","0.0","0.0","0.99","0.01","0.11","0.0","0.0"
"603","2016","17","Assam","Dibrugarh","244.61","0.0","0.0","0.0","0.0","0.86","0.0","0.09","0.0","0.0"
"603","2017","17","Assam","Dibrugarh","266.26","0.0","0.0","0.0","0.0","0.87","0.0","0.09","0.0","0.0"
"604","2009","17","Assam","Goalpara","579.46","0.0","0.0","0.0","0.0","0.98","0.26","0.88","0.0","0.0"
"604","2010","17","Assam","Goalpara","763.77","0.0","0.0","0.0","0.0","1.02","0.27","1.06","0.0","0.0"
"604","2011","17","Assam","Goalpara","689.19","0.0","0.0","0.0","0.0","1.62","0.24","0.92","0.0","0.0"
"604","2012","17","Assam","Goalpara","771.09","0.0","0.0","0.0","0.0","1.9","0.28","1.15","0.0","0.0"
"604","2013","17","Assam","Goalpara","835.72","0.0","0.0","0.0","0.0","10.56","0.67","1.28","0.0","0.0"
"604","2014","17","Assam","Goalpara","802.94","0.0","0.0","0.0","0.0","9.14","0.92","1.28","0.0","0.0"
"604","2015","17","Assam","Goalpara","737.67","0.0","0.0","0.0","0.0","7.32","0.56","1.37","0.0","0.0"
"604","2016","17","Assam","Goalpara","812.66","0.0","0.0","0.0","0.0","14.29","0.46","1.24","0.0","0.0"
"604","2017","17","Assam","Goalpara","763.55","0.0","0.0","0.0","0.0","16.91","0.4","0.9","0.0","0.0"
"605","2009","17","Assam","Kamrup","886.18","0.0","0.0","0.0","0.0","0.56","0.12","0.52","0.0","0.01"
"605","2010","17","Assam","Kamrup","993.12","0.0","0.0","0.0","0.0","0.42","0.1","0.74","0.0","0.0"
"605","2011","17","Assam","Kamrup","913.45","0.0","0.0","0.0","0.0","0.76","0.11","0.66","0.0","0.0"
"605","2012","17","Assam","Kamrup","927.06","0.0","0.0","0.0","0.0","0.66","0.14","0.67","0.0","0.0"
"605","2013","17","Assam","Kamrup","979.23","0.0","0.0","0.0","0.0","4.09","0.13","0.69","0.0","0.0"
"605","2014","17","Assam","Kamrup","992.44","0.0","0.0","0.0","0.0","2.5","0.17","0.7","0.0","0.0"
"605","2015","17","Assam","Kamrup","945.56","0.0","0.0","0.0","0.0","3.01","0.13","0.78","0.0","0.0"
"605","2016","17","Assam","Kamrup","949.9","0.0","0.0","0.0","0.0","3.24","0.27","0.63","0.0","0.0"
"605","2017","17","Assam","Kamrup","1051.16","0.0","0.0","0.0","0.0","5.34","0.33","0.7","0.0","0.0"
"606","2009","17","Assam","Karbi Anglong","250.02","0.0","0.0","0.0","0.0","8.35","0.25","0.9","0.0","0.09"
"606","2010","17","Assam","Karbi Anglong","237.35","0.0","0.0","0.0","0.0","8.08","0.25","0.91","0.0","0.07"
"606","2011","17","Assam","Karbi Anglong","174.4","0.0","0.0","0.0","0.0","9.19","0.25","0.83","0.0","0.06"
"606","2012","17","Assam","Karbi Anglong","199.17","0.0","0.0","0.0","0.0","10.35","0.27","0.87","0.0","0.1"
"606","2013","17","Assam","Karbi Anglong","219.92","0.0","0.0","0.0","0.0","23.45","0.24","0.93","0.0","0.07"
"606","2014","17","Assam","Karbi Anglong","218.19","0.0","0.0","0.0","0.0","37.97","0.34","1.01","0.0","0.05"
"606","2015","17","Assam","Karbi Anglong","213.17","0.0","0.0","0.0","0.0","27.45","0.36","0.92","0.0","0.05"
"606","2016","17","Assam","Karbi Anglong","247.31","0.0","0.0","0.0","0.0","23.5","0.33","0.9","0.0","0.06"
"606","2017","17","Assam","Karbi Anglong","255.01","0.0","0.0","0.0","0.0","23.2","0.35","0.86","0.0","0.05"
"607","2009","17","Assam","Lakhimpur","270.24","0.0","0.0","0.0","0.0","0.28","0.01","0.06","0.0","0.0"
"607","2010","17","Assam","Lakhimpur","345.12","0.0","0.0","0.0","0.0","0.27","0.01","0.17","0.0","0.0"
"607","2011","17","Assam","Lakhimpur","368.12","0.0","0.0","0.0","0.0","0.32","0.01","0.12","0.0","0.0"
"607","2012","17","Assam","Lakhimpur","439.02","0.0","0.0","0.0","0.0","0.46","0.03","0.07","0.0","0.0"
"607","2013","17","Assam","Lakhimpur","389.72","0.0","0.0","0.0","0.0","2.31","0.0","0.06","0.0","0.0"
"607","2014","17","Assam","Lakhimpur","392.43","0.0","0.0","0.0","0.0","1.83","0.0","0.07","0.0","0.0"
"607","2015","17","Assam","Lakhimpur","383.71","0.0","0.0","0.0","0.0","1.4","0.01","0.04","0.0","0.0"
"607","2016","17","Assam","Lakhimpur","333.4","0.0","0.0","0.0","0.0","1.55","0.01","0.05","0.0","0.0"
"607","2017","17","Assam","Lakhimpur","345.26","0.0","0.0","0.0","0.0","1.86","0.01","0.06","0.0","0.0"
"608","2009","17","Assam","North Cachar Hil / Dima hasao","28.87","0.0","0.0","0.0","0.0","1.28","0.0","0.25","0.0","0.02"
"608","2010","17","Assam","North Cachar Hil / Dima hasao","21.66","0.0","0.0","0.0","0.0","1.38","0.0","0.2","0.0","0.02"
"608","2011","17","Assam","North Cachar Hil / Dima hasao","36.09","0.0","0.0","0.0","0.0","1.68","0.0","0.2","0.0","0.02"
"608","2012","17","Assam","North Cachar Hil / Dima hasao","36.96","0.0","0.0","0.0","0.0","3.24","0.0","0.31","0.0","0.02"
"608","2013","17","Assam","North Cachar Hil / Dima hasao","31.84","0.0","0.0","0.0","0.0","11.26","0.0","0.34","0.0","0.0"
"608","2014","17","Assam","North Cachar Hil / Dima hasao","34.51","0.0","0.0","0.0","0.0","11.84","0.0","0.41","0.0","0.0"
"608","2015","17","Assam","North Cachar Hil / Dima hasao","31.83","0.0","0.0","0.0","0.0","5.32","0.0","0.32","0.0","0.01"
"608","2016","17","Assam","North Cachar Hil / Dima hasao","31.7","0.0","0.0","0.0","0.0","5.32","0.0","0.31","0.0","0.01"
"608","2017","17","Assam","North Cachar Hil / Dima hasao","31.09","0.0","0.0","0.0","0.0","2.59","0.0","0.32","0.0","0.01"
"609","2009","17","Assam","Nagaon","534.14","0.0","0.0","0.0","0.0","0.29","0.06","0.7","0.0","0.0"
"609","2010","17","Assam","Nagaon","543.86","0.0","0.0","0.0","0.0","0.31","0.06","0.72","0.0","0.0"
"609","2011","17","Assam","Nagaon","530.2","0.0","0.0","0.0","0.0","0.36","0.07","0.5","0.0","0.0"
"609","2012","17","Assam","Nagaon","564.62","0.0","0.0","0.0","0.0","0.5","0.09","0.48","0.0","0.0"
"609","2013","17","Assam","Nagaon","684.62","0.0","0.0","0.0","0.0","2.87","0.07","0.53","0.0","0.0"
"609","2014","17","Assam","Nagaon","624.8","0.0","0.0","0.0","0.0","2.16","0.08","0.6","0.0","0.0"
"609","2015","17","Assam","Nagaon","668.99","0.0","0.0","0.0","0.0","2.67","0.18","0.5","0.0","0.0"
"609","2016","17","Assam","Nagaon","674.49","0.0","0.0","0.0","0.0","2.7","0.15","0.27","0.0","0.0"
"609","2017","17","Assam","Nagaon","709.39","0.0","0.0","0.0","0.0","2.92","0.16","0.46","0.0","0.0"
"610","2009","17","Assam","Sibsagar","648.81","0.0","0.0","0.0","0.0","0.16","0.0","0.13","0.0","0.0"
"610","2010","17","Assam","Sibsagar","650.67","0.0","0.0","0.0","0.0","0.18","0.0","0.18","0.0","0.0"
"610","2011","17","Assam","Sibsagar","613.36","0.0","0.0","0.0","0.0","0.11","0.07","0.14","0.0","0.0"
"610","2012","17","Assam","Sibsagar","703.63","0.0","0.0","0.0","0.0","0.06","0.01","0.18","0.0","0.0"
"610","2013","17","Assam","Sibsagar","691.05","0.0","0.0","0.0","0.0","1.54","0.01","0.18","0.0","0.0"
"610","2014","17","Assam","Sibsagar","658.9","0.0","0.0","0.0","0.0","0.82","0.03","0.19","0.0","0.0"
"610","2015","17","Assam","Sibsagar","665.27","0.0","0.0","0.0","0.0","0.36","0.01","0.18","0.0","0.0"
"610","2016","17","Assam","Sibsagar","656.05","0.0","0.0","0.0","0.0","0.38","0.08","0.18","0.0","0.0"
"610","2017","17","Assam","Sibsagar","718.15","0.0","0.0","0.0","0.0","0.67","0.02","0.16","0.0","0.0"
"626","2009","18","Himachal Pradesh","Bilashpur","3.0","0.0","0.0","0.0","0.0","50.19","0.01","0.0","0.01","0.0"
"626","2010","18","Himachal Pradesh","Bilashpur","3.13","0.0","0.0","0.0","0.0","65.77","0.09","0.0","0.01","0.0"
"626","2011","18","Himachal Pradesh","Bilashpur","3.11","0.0","0.0","0.0","0.0","63.01","0.17","0.0","0.01","0.0"
"626","2012","18","Himachal Pradesh","Bilashpur","3.16","0.0","0.0","0.0","0.07","57.28","0.1","0.0","0.01","0.0"
"626","2013","18","Himachal Pradesh","Bilashpur","3.03","0.0","0.0","0.0","0.0","56.22","0.1","0.0","0.01","0.0"
"626","2014","18","Himachal Pradesh","Bilashpur","3.3","0.0","0.0","0.0","0.0","47.68","0.09","0.0","0.01","0.0"
"626","2015","18","Himachal Pradesh","Bilashpur","2.97","0.0","0.0","0.0","0.0","67.07","0.08","0.0","0.01","0.0"
"626","2016","18","Himachal Pradesh","Bilashpur","2.94","0.0","0.0","0.0","0.0","45.76","0.01","0.0","0.01","0.0"
"626","2017","18","Himachal Pradesh","Bilashpur","2.98","0.0","0.0","0.0","0.0","69.07","0.08","0.0","0.01","0.0"
"627","2009","18","Himachal Pradesh","Chamba","3.03","0.0","0.0","0.0","0.0","73.85","0.0","0.0","0.0","0.0"
"627","2010","18","Himachal Pradesh","Chamba","3.16","0.0","0.0","0.0","0.0","96.77","0.0","0.0","0.0","0.0"
"627","2011","18","Himachal Pradesh","Chamba","3.14","0.0","0.0","0.0","0.0","92.72","0.0","0.0","0.0","0.0"
"627","2012","18","Himachal Pradesh","Chamba","3.19","0.0","0.0","0.0","0.05","84.28","0.0","0.0","0.0","0.0"
"627","2013","18","Himachal Pradesh","Chamba","3.06","0.0","0.0","0.0","0.0","82.71","0.0","0.0","0.0","0.0"
"627","2014","18","Himachal Pradesh","Chamba","3.33","0.0","0.0","0.0","0.0","70.16","0.0","0.0","0.0","0.0"
"627","2015","18","Himachal Pradesh","Chamba","3.0","0.0","0.0","0.0","0.0","98.69","0.0","0.0","0.0","0.0"
"627","2016","18","Himachal Pradesh","Chamba","2.97","0.0","0.0","0.0","0.0","67.34","0.0","0.0","0.0","0.0"
"627","2017","18","Himachal Pradesh","Chamba","3.0","0.0","0.0","0.0","0.0","98.79","0.0","0.0","0.0","0.0"
"629","2009","18","Himachal Pradesh","Kangra","57.45","0.0","0.0","0.0","0.08","218.72","0.22","0.0","0.05","0.0"
"629","2010","18","Himachal Pradesh","Kangra","59.87","0.0","0.0","0.0","0.08","286.58","0.29","0.0","0.1","0.0"
"629","2011","18","Himachal Pradesh","Kangra","59.57","0.0","0.0","0.0","0.1","274.58","0.32","0.0","0.1","0.0"
"629","2012","18","Himachal Pradesh","Kangra","60.43","0.0","0.0","0.0","0.65","249.59","0.17","0.0","0.11","0.0"
"629","2013","18","Himachal Pradesh","Kangra","58.06","0.0","0.0","0.0","0.26","244.96","0.18","0.01","0.1","0.0"
"629","2014","18","Himachal Pradesh","Kangra","63.2","0.0","0.0","0.0","0.2","207.78","0.12","0.0","0.1","0.0"
"629","2015","18","Himachal Pradesh","Kangra","56.84","0.0","0.0","0.0","0.03","292.26","0.13","0.0","0.1","0.0"
"629","2016","18","Himachal Pradesh","Kangra","56.24","0.0","0.0","0.0","0.06","199.42","0.14","0.0","0.1","0.0"
"629","2017","18","Himachal Pradesh","Kangra","56.95","0.0","0.0","0.0","0.04","292.74","0.13","0.0","0.1","0.0"
"630","2009","18","Himachal Pradesh","Kinnaur","0.02","0.0","0.0","0.0","0.0","0.48","0.0","0.0","0.0","0.0"
"630","2010","18","Himachal Pradesh","Kinnaur","0.02","0.0","0.0","0.0","0.0","0.62","0.0","0.0","0.0","0.0"
"630","2011","18","Himachal Pradesh","Kinnaur","0.02","0.0","0.0","0.0","0.0","0.6","0.0","0.0","0.0","0.0"
"630","2012","18","Himachal Pradesh","Kinnaur","0.02","0.0","0.0","0.0","0.0","0.54","0.0","0.0","0.0","0.0"
"630","2013","18","Himachal Pradesh","Kinnaur","0.02","0.0","0.0","0.0","0.0","0.53","0.0","0.0","0.0","0.0"
"630","2014","18","Himachal Pradesh","Kinnaur","0.02","0.0","0.0","0.0","0.0","0.45","0.0","0.0","0.0","0.0"
"630","2015","18","Himachal Pradesh","Kinnaur","0.02","0.0","0.0","0.0","0.0","0.64","0.0","0.0","0.0","0.0"
"630","2016","18","Himachal Pradesh","Kinnaur","0.02","0.0","0.0","0.0","0.0","0.43","0.0","0.0","0.0","0.0"
"630","2017","18","Himachal Pradesh","Kinnaur","0.02","0.0","0.0","0.0","0.0","0.64","0.0","0.0","0.0","0.0"
"631","2009","18","Himachal Pradesh","Kullu","1.78","0.0","0.0","0.0","0.0","44.24","0.03","0.0","0.0","0.0"
"631","2010","18","Himachal Pradesh","Kullu","1.85","0.0","0.0","0.0","0.0","57.97","0.04","0.0","0.0","0.0"
"631","2011","18","Himachal Pradesh","Kullu","1.84","0.0","0.0","0.0","0.0","55.54","0.03","0.0","0.0","0.0"
"631","2012","18","Himachal Pradesh","Kullu","1.87","0.0","0.0","0.0","0.0","50.48","0.03","0.0","0.0","0.0"
"631","2013","18","Himachal Pradesh","Kullu","1.8","0.0","0.0","0.0","0.0","49.51","0.04","0.0","0.0","0.0"
"631","2014","18","Himachal Pradesh","Kullu","1.96","0.0","0.0","0.0","0.0","42.03","0.03","0.0","0.0","0.0"
"631","2015","18","Himachal Pradesh","Kullu","1.76","0.0","0.0","0.0","0.0","59.12","0.04","0.0","0.0","0.0"
"631","2016","18","Himachal Pradesh","Kullu","1.74","0.0","0.0","0.0","0.0","40.33","0.02","0.0","0.0","0.0"
"631","2017","18","Himachal Pradesh","Kullu","1.76","0.0","0.0","0.0","0.0","59.12","0.04","0.0","0.0","0.0"
"632","2009","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.0"
"632","2010","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0"
"632","2011","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0"
"632","2012","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0"
"632","2013","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0"
"632","2014","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.0"
"632","2015","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.06","0.0","0.0","0.0","0.0"
"632","2016","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.0"
"632","2017","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.06","0.0","0.0","0.0","0.0"
"633","2009","18","Himachal Pradesh","Solan","9.94","0.0","0.0","0.0","0.0","54.84","0.0","0.0","0.01","0.0"
"633","2010","18","Himachal Pradesh","Solan","10.36","0.0","0.0","0.0","0.0","18.63","0.02","0.0","0.02","0.01"
"633","2011","18","Himachal Pradesh","Solan","10.31","0.0","0.0","0.0","0.0","15.89","0.0","0.0","0.02","0.01"
"633","2012","18","Himachal Pradesh","Solan","10.46","0.0","0.0","0.0","0.0","62.58","0.02","0.0","0.03","0.0"
"633","2013","18","Himachal Pradesh","Solan","10.05","0.0","0.0","0.0","0.0","61.64","0.02","0.0","0.02","0.0"
"633","2014","18","Himachal Pradesh","Solan","10.94","0.0","0.0","0.0","0.0","52.09","0.02","0.0","0.02","0.0"
"633","2015","18","Himachal Pradesh","Solan","9.84","0.0","0.0","0.0","0.0","73.27","0.02","0.0","0.02","0.0"
"633","2016","18","Himachal Pradesh","Solan","9.73","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.02","0.0"
"633","2017","18","Himachal Pradesh","Solan","9.84","0.0","0.0","0.0","0.0","73.28","0.03","0.0","0.02","0.0"
"634","2009","18","Himachal Pradesh","Mandi","23.09","0.0","0.0","0.0","0.02","12.5","0.01","0.0","0.34","0.0"
"634","2010","18","Himachal Pradesh","Mandi","24.06","0.0","0.0","0.0","0.03","16.38","0.02","0.0","0.61","0.0"
"634","2011","18","Himachal Pradesh","Mandi","23.94","0.0","0.0","0.0","0.03","15.69","0.02","0.0","0.79","0.0"
"634","2012","18","Himachal Pradesh","Mandi","24.28","0.0","0.0","0.0","0.14","14.26","0.02","0.0","0.65","0.0"
"634","2013","18","Himachal Pradesh","Mandi","23.33","0.0","0.0","0.0","0.07","14.0","0.02","0.0","0.63","0.0"
"634","2014","18","Himachal Pradesh","Mandi","25.39","0.0","0.0","0.0","0.07","11.87","0.02","0.0","0.76","0.0"
"634","2015","18","Himachal Pradesh","Mandi","32.84","0.0","0.0","0.0","0.01","16.7","0.02","0.0","0.76","0.0"
"634","2016","18","Himachal Pradesh","Mandi","22.6","0.0","0.0","0.0","0.02","11.4","0.0","0.0","0.75","0.0"
"634","2017","18","Himachal Pradesh","Mandi","32.84","0.0","0.0","0.0","0.02","16.7","0.03","0.0","0.76","0.0"
"635","2009","18","Himachal Pradesh","Shimla","1.05","0.0","0.0","0.0","0.0","23.9","0.0","0.0","0.01","0.0"
"635","2010","18","Himachal Pradesh","Shimla","1.1","0.0","0.0","0.0","0.0","31.31","0.0","0.0","0.02","0.0"
"635","2011","18","Himachal Pradesh","Shimla","1.09","0.0","0.0","0.0","0.0","30.0","0.0","0.0","0.02","0.0"
"635","2012","18","Himachal Pradesh","Shimla","1.11","0.0","0.0","0.0","0.16","27.27","0.0","0.0","0.02","0.0"
"635","2013","18","Himachal Pradesh","Shimla","1.07","0.0","0.0","0.0","0.03","26.89","0.0","0.01","0.01","0.0"
"635","2014","18","Himachal Pradesh","Shimla","1.16","0.0","0.0","0.0","0.03","22.7","0.0","0.0","0.01","0.0"
"635","2015","18","Himachal Pradesh","Shimla","1.04","0.0","0.0","0.0","0.0","31.93","0.0","0.01","0.01","0.0"
"635","2016","18","Himachal Pradesh","Shimla","1.03","0.0","0.0","0.0","0.0","21.79","0.0","0.0","0.01","0.0"
"635","2017","18","Himachal Pradesh","Shimla","1.04","0.0","0.0","0.0","0.0","31.93","0.0","0.01","0.01","0.0"
"636","2009","18","Himachal Pradesh","Sirmaur","6.42","0.0","0.0","0.0","0.0","51.48","0.04","0.0","0.01","0.0"
"636","2010","18","Himachal Pradesh","Sirmaur","6.69","0.0","0.0","0.0","0.0","67.46","0.11","0.0","0.02","0.0"
"636","2011","18","Himachal Pradesh","Sirmaur","5.62","0.0","0.0","0.0","0.0","64.63","0.07","0.0","0.02","0.0"
"636","2012","18","Himachal Pradesh","Sirmaur","6.75","0.0","0.0","0.0","0.16","58.75","0.07","0.0","0.02","0.0"
"636","2013","18","Himachal Pradesh","Sirmaur","6.49","0.0","0.0","0.0","0.04","57.77","0.08","0.01","0.02","0.0"
"636","2014","18","Himachal Pradesh","Sirmaur","7.06","0.0","0.0","0.0","0.04","48.91","0.07","0.0","0.02","0.0"
"636","2015","18","Himachal Pradesh","Sirmaur","6.35","0.0","0.0","0.0","0.0","68.79","0.07","0.0","0.02","0.0"
"636","2016","18","Himachal Pradesh","Sirmaur","6.29","0.0","0.0","0.0","0.0","46.94","0.03","0.0","0.02","0.0"
"636","2017","18","Himachal Pradesh","Sirmaur","6.35","0.0","0.0","0.0","0.0","68.79","0.07","0.01","0.02","0.0"
"651","2009","19","Kerala","Alappuzha","97.98","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"651","2010","19","Kerala","Alappuzha","91.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"651","2011","19","Kerala","Alappuzha","111.98","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"651","2012","19","Kerala","Alappuzha","104.59","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"651","2013","19","Kerala","Alappuzha","106.87","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"651","2014","19","Kerala","Alappuzha","103.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"651","2015","19","Kerala","Alappuzha","89.34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"651","2016","19","Kerala","Alappuzha","102.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"651","2017","19","Kerala","Alappuzha","105.68","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"652","2009","19","Kerala","Kannur","34.76","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"652","2010","19","Kerala","Kannur","32.95","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"652","2011","19","Kerala","Kannur","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"652","2012","19","Kerala","Kannur","32.22","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.0","0.0"
"652","2013","19","Kerala","Kannur","31.55","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0"
"652","2014","19","Kerala","Kannur","26.46","0.0","0.0","0.0","0.0","0.0","0.0","0.18","0.0","0.0"
"652","2015","19","Kerala","Kannur","28.41","0.0","0.0","0.0","0.0","0.0","0.0","0.21","0.0","0.0"
"652","2016","19","Kerala","Kannur","24.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"652","2017","19","Kerala","Kannur","23.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"653","2009","19","Kerala","Eranakulam","22.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"653","2010","19","Kerala","Eranakulam","18.77","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"653","2011","19","Kerala","Eranakulam","17.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"653","2012","19","Kerala","Eranakulam","9.17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"653","2013","19","Kerala","Eranakulam","9.42","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"653","2014","19","Kerala","Eranakulam","10.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"653","2015","19","Kerala","Eranakulam","13.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"653","2016","19","Kerala","Eranakulam","11.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"653","2017","19","Kerala","Eranakulam","13.35","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0"
"655","2009","19","Kerala","Kottayam","44.32","0.01","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0"
"655","2010","19","Kerala","Kottayam","44.76","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"655","2011","19","Kerala","Kottayam","66.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"655","2012","19","Kerala","Kottayam","53.56","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0"
"655","2013","19","Kerala","Kottayam","52.17","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0"
"655","2014","19","Kerala","Kottayam","50.83","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0"
"655","2015","19","Kerala","Kottayam","51.27","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0"
"655","2016","19","Kerala","Kottayam","49.33","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0"
"655","2017","19","Kerala","Kottayam","51.34","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0"
"656","2009","19","Kerala","Kozhikode","25.8","0.01","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0"
"656","2010","19","Kerala","Kozhikode","21.91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"656","2011","19","Kerala","Kozhikode","19.53","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"656","2012","19","Kerala","Kozhikode","23.52","0.01","0.0","0.01","0.0","0.0","0.0","0.07","0.0","0.0"
"656","2013","19","Kerala","Kozhikode","23.79","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.0","0.0"
"656","2014","19","Kerala","Kozhikode","20.39","0.0","0.0","0.0","0.0","0.0","0.0","0.34","0.0","0.0"
"656","2015","19","Kerala","Kozhikode","18.98","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.0","0.0"
"656","2016","19","Kerala","Kozhikode","16.32","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"656","2017","19","Kerala","Kozhikode","18.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"657","2009","19","Kerala","Malappuram","19.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"657","2010","19","Kerala","Malappuram","21.07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"657","2011","19","Kerala","Malappuram","18.58","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
